timestamp,hour,day,day_of_week,day_of_year,month,year,is_weekend,temperature,date,is_holiday,load,temp_lag_24,load_lag_24,load_lag_168
2020-01-21 12:00:00,12,21,1,21,1,2020,0,7.1686442430095925,2020-01-21,0,1756.0486879633643,2.1478327992428534,2561.534008537446,1992.7447628546086
2020-01-21 13:00:00,13,21,1,21,1,2020,0,6.4684275389642725,2020-01-21,0,1883.6577477982476,4.1597732767249385,2123.578808238536,1963.0344503556653
2020-01-21 14:00:00,14,21,1,21,1,2020,0,5.781953614447013,2020-01-21,0,2007.9121429691409,5.210898990989541,2057.634603907826,1887.1831237165516
2020-01-21 15:00:00,15,21,1,21,1,2020,0,4.622821323660957,2020-01-21,0,2221.253604326016,5.950041781186607,1945.1056933535767,2919.440302603544
2020-01-21 16:00:00,16,21,1,21,1,2020,0,7.367530939134246,2020-01-21,0,1937.937804359562,3.2498520562176454,2456.5776369413975,2310.5590004396095
2020-01-21 17:00:00,17,21,1,21,1,2020,0,0.2087442512504709,2020-01-21,0,2951.12974926856,0.647602002114368,2963.7971787068473,2830.5137018536775
2020-01-21 18:00:00,18,21,1,21,1,2020,0,-3.5741677014383386,2020-01-21,0,3933.373975787814,1.9958609687135664,2764.867766527039,3428.244437625578
2020-01-21 19:00:00,19,21,1,21,1,2020,0,2.379157047274317,2020-01-21,0,2648.1515556015074,-0.6390623199413447,3219.8788710644817,3134.0945236019415
2020-01-21 20:00:00,20,21,1,21,1,2020,0,-2.399704205064239,2020-01-21,0,3673.8752738780413,-0.8139429328545514,3395.4392801114855,4369.610739241165
2020-01-21 21:00:00,21,21,1,21,1,2020,0,-3.656636009436786,2020-01-21,0,3961.295021580156,-5.672834686881277,4368.509934235826,3582.17555237999
2020-01-21 22:00:00,22,21,1,21,1,2020,0,-4.472369027835531,2020-01-21,0,4069.439218743645,-4.7999253124801005,4197.087351934197,3808.2210536057555
2020-01-21 23:00:00,23,21,1,21,1,2020,0,-2.8585347359270363,2020-01-21,0,3554.5195462088695,-4.696928060467453,4010.5101989817695,3504.1754410179014
2020-01-22 00:00:00,0,22,2,22,1,2020,0,-1.7917041433039138,2020-01-22,0,3187.8255768410327,-2.7093261993994178,3386.36672857115,3417.04183358692
2020-01-22 01:00:00,1,22,2,22,1,2020,0,-4.414266341236188,2020-01-22,0,3757.9856152362313,-5.939243596424927,4147.359453776953,3570.928056191122
2020-01-22 02:00:00,2,22,2,22,1,2020,0,-4.301043511272798,2020-01-22,0,3756.1063413988313,-8.66500441330217,4876.702613267175,3776.6132141649346
2020-01-22 03:00:00,3,22,2,22,1,2020,0,-3.805022078599359,2020-01-22,0,3575.071819457317,-2.634630493742748,3363.27953381498,4260.990601298896
2020-01-22 04:00:00,4,22,2,22,1,2020,0,-2.024411167811082,2020-01-22,0,3169.368797687653,-2.744757851693775,3380.295806865521,3892.5990084134833
2020-01-22 05:00:00,5,22,2,22,1,2020,0,-1.8178367225834346,2020-01-22,0,3301.6424337528165,-3.9783863982350374,3691.809520127092,3300.865859788177
2020-01-22 06:00:00,6,22,2,22,1,2020,0,0.7774438554835088,2020-01-22,0,2726.0642782319983,0.01603281188199257,2889.251645732712,2906.613657007799
2020-01-22 07:00:00,7,22,2,22,1,2020,0,2.098231130826952,2020-01-22,0,2615.174959577461,4.253250546601527,2233.5479598097595,3239.17733257017
2020-01-22 08:00:00,8,22,2,22,1,2020,0,0.1991595783055491,2020-01-22,0,2947.5869412928478,3.9632251077524234,2347.756126140271,2629.657077074677
2020-01-22 09:00:00,9,22,2,22,1,2020,0,4.062858471849348,2020-01-22,0,2372.3329504648627,3.0863323955148108,2491.168085700887,2807.9306148557303
2020-01-22 10:00:00,10,22,2,22,1,2020,0,3.9907667510767224,2020-01-22,0,2313.19625542863,0.5983817643706182,2941.8064481530664,2041.7148887644685
2020-01-22 11:00:00,11,22,2,22,1,2020,0,6.462738168993496,2020-01-22,0,1993.582965239915,6.595380232794779,1886.474453297016,2336.150672686435
2020-01-22 12:00:00,12,22,2,22,1,2020,0,-1.4844732070006064,2020-01-22,0,3234.8752747423387,7.1686442430095925,1756.0486879633643,1869.173210812724
2020-01-22 13:00:00,13,22,2,22,1,2020,0,6.379706237375678,2020-01-22,0,1773.7661807031861,6.4684275389642725,1883.6577477982476,1952.8374515652495
2020-01-22 14:00:00,14,22,2,22,1,2020,0,7.338210273894358,2020-01-22,0,1759.0285168474313,5.781953614447013,2007.9121429691409,2075.8365066846413
2020-01-22 15:00:00,15,22,2,22,1,2020,0,6.126972407888243,2020-01-22,0,1940.6517843041274,4.622821323660957,2221.253604326016,2541.5469936557834
2020-01-22 16:00:00,16,22,2,22,1,2020,0,2.2091819206706043,2020-01-22,0,2635.3885779303614,7.367530939134246,1937.937804359562,2606.774670943025
2020-01-22 17:00:00,17,22,2,22,1,2020,0,2.334719073061933,2020-01-22,0,2582.5900190196853,0.2087442512504709,2951.12974926856,3078.995604577605
2020-01-22 18:00:00,18,22,2,22,1,2020,0,-0.515479373062208,2020-01-22,0,3240.1720289231735,-3.5741677014383386,3933.373975787814,2691.675006489383
2020-01-22 19:00:00,19,22,2,22,1,2020,0,-1.3067926120792719,2020-01-22,0,3347.9464900797175,2.379157047274317,2648.1515556015074,3597.4029856145153
2020-01-22 20:00:00,20,22,2,22,1,2020,0,0.7494484081847226,2020-01-22,0,2991.0575554609118,-2.399704205064239,3673.8752738780413,4036.846930460585
2020-01-22 21:00:00,21,22,2,22,1,2020,0,-0.12142375840321051,2020-01-22,0,3019.742424651797,-3.656636009436786,3961.295021580156,3467.8758284524047
2020-01-22 22:00:00,22,22,2,22,1,2020,0,-1.840299259083142,2020-01-22,0,3441.458540463937,-4.472369027835531,4069.439218743645,4016.7599777471773
2020-01-22 23:00:00,23,22,2,22,1,2020,0,-5.715760182924131,2020-01-22,0,4335.611641994862,-2.8585347359270363,3554.5195462088695,4019.730363493619
2020-01-23 00:00:00,0,23,3,23,1,2020,0,-1.8648712200505748,2020-01-23,0,3205.67712129189,-1.7917041433039138,3187.8255768410327,3304.6882365648835
2020-01-23 01:00:00,1,23,3,23,1,2020,0,-2.0167529150744663,2020-01-23,0,3151.0465025303415,-4.414266341236188,3757.9856152362313,2469.831093888257
2020-01-23 02:00:00,2,23,3,23,1,2020,0,-6.311694149802591,2020-01-23,0,4220.578736638596,-4.301043511272798,3756.1063413988313,4196.8452043539455
2020-01-23 03:00:00,3,23,3,23,1,2020,0,0.32257746600170023,2020-01-23,0,2628.9278147805117,-3.805022078599359,3575.071819457317,2562.3418907466416
2020-01-23 04:00:00,4,23,3,23,1,2020,0,2.60279652621238,2020-01-23,0,2307.8870955091534,-2.024411167811082,3169.368797687653,2677.5098099113297
2020-01-23 05:00:00,5,23,3,23,1,2020,0,-0.24531278553995375,2020-01-23,0,2907.1463286268413,-1.8178367225834346,3301.6424337528165,2834.6284369178366
2020-01-23 06:00:00,6,23,3,23,1,2020,0,1.932039984086233,2020-01-23,0,2520.9136096441307,0.7774438554835088,2726.0642782319983,2433.1113609910676
2020-01-23 07:00:00,7,23,3,23,1,2020,0,0.634774244169277,2020-01-23,0,2934.637986158624,2.098231130826952,2615.174959577461,3053.870744663619
2020-01-23 08:00:00,8,23,3,23,1,2020,0,4.298642401597408,2020-01-23,0,2289.393384049541,0.1991595783055491,2947.5869412928478,2421.9367632171807
2020-01-23 09:00:00,9,23,3,23,1,2020,0,5.248062582759506,2020-01-23,0,2146.8395418432556,4.062858471849348,2372.3329504648627,2223.5858234928382
2020-01-23 10:00:00,10,23,3,23,1,2020,0,2.8290788341152067,2020-01-23,0,2517.6147266668754,3.9907667510767224,2313.19625542863,2617.4689933355226
2020-01-23 11:00:00,11,23,3,23,1,2020,0,6.112994313671152,2020-01-23,0,1876.2267294628641,6.462738168993496,1993.582965239915,1987.3667362471338
2020-01-23 12:00:00,12,23,3,23,1,2020,0,5.737063049063948,2020-01-23,0,1959.62824393903,-1.4844732070006064,3234.8752747423387,1873.6602265304136
2020-01-23 13:00:00,13,23,3,23,1,2020,0,7.871277569212234,2020-01-23,0,1586.9047325696267,6.379706237375678,1773.7661807031861,2092.807278246116
2020-01-23 14:00:00,14,23,3,23,1,2020,0,1.553683694265858,2020-01-23,0,2550.6698287716617,7.338210273894358,1759.0285168474313,2302.414024974223
2020-01-23 15:00:00,15,23,3,23,1,2020,0,6.061422232532304,2020-01-23,0,1960.714134162787,6.126972407888243,1940.6517843041274,2625.6928242372214
2020-01-23 16:00:00,16,23,3,23,1,2020,0,2.2910044281003983,2020-01-23,0,2548.1240946896864,2.2091819206706043,2635.3885779303614,2625.371062148994
2020-01-23 17:00:00,17,23,3,23,1,2020,0,0.1828324945945652,2020-01-23,0,3091.9718716944467,2.334719073061933,2582.5900190196853,2731.8772797616325
2020-01-23 18:00:00,18,23,3,23,1,2020,0,2.483592775196876,2020-01-23,0,2644.8953090957607,-0.515479373062208,3240.1720289231735,3665.258095305061
2020-01-23 19:00:00,19,23,3,23,1,2020,0,-0.9540785206070708,2020-01-23,0,3427.6769512061865,-1.3067926120792719,3347.9464900797175,3273.610710636028
2020-01-23 20:00:00,20,23,3,23,1,2020,0,-1.249343723846857,2020-01-23,0,3398.525343840156,0.7494484081847226,2991.0575554609118,4214.678355582908
2020-01-23 21:00:00,21,23,3,23,1,2020,0,-0.8220894320498542,2020-01-23,0,3277.4028500749055,-0.12142375840321051,3019.742424651797,4149.270425570344
2020-01-23 22:00:00,22,23,3,23,1,2020,0,-4.342516755105436,2020-01-23,0,3994.7498203086575,-1.840299259083142,3441.458540463937,3689.8318910898315
2020-01-23 23:00:00,23,23,3,23,1,2020,0,-1.8893343298206953,2020-01-23,0,3294.154299273244,-5.715760182924131,4335.611641994862,4132.06386857227
2020-01-24 00:00:00,0,24,4,24,1,2020,0,-3.8217020002784623,2020-01-24,0,3696.8886998497846,-1.8648712200505748,3205.67712129189,3250.29132932022
2020-01-24 01:00:00,1,24,4,24,1,2020,0,-2.8059502257419577,2020-01-24,0,3379.0912262127913,-2.0167529150744663,3151.0465025303415,4534.782332572009
2020-01-24 02:00:00,2,24,4,24,1,2020,0,-0.3663048019775266,2020-01-24,0,2871.4495174447998,-6.311694149802591,4220.578736638596,4412.208258971656
2020-01-24 03:00:00,3,24,4,24,1,2020,0,-2.9306292711909947,2020-01-24,0,3373.9390060064984,0.32257746600170023,2628.9278147805117,3387.162016146099
2020-01-24 04:00:00,4,24,4,24,1,2020,0,0.46374053957563,2020-01-24,0,2673.9652207929394,2.60279652621238,2307.8870955091534,3057.4549845301726
2020-01-24 05:00:00,5,24,4,24,1,2020,0,-0.11680867561473587,2020-01-24,0,2787.6132236918675,-0.24531278553995375,2907.1463286268413,3572.5988572446704
2020-01-24 06:00:00,6,24,4,24,1,2020,0,3.1907695320071205,2020-01-24,0,2304.8640237066606,1.932039984086233,2520.9136096441307,2937.5574570631857
2020-01-24 07:00:00,7,24,4,24,1,2020,0,5.429319126481452,2020-01-24,0,2083.847528433407,0.634774244169277,2934.637986158624,2674.6494826995445
2020-01-24 08:00:00,8,24,4,24,1,2020,0,2.9107930102542046,2020-01-24,0,2545.5137455332338,4.298642401597408,2289.393384049541,2526.2711113799114
2020-01-24 09:00:00,9,24,4,24,1,2020,0,3.2109761478075463,2020-01-24,0,2504.1462160017663,5.248062582759506,2146.8395418432556,2118.608974988821
2020-01-24 10:00:00,10,24,4,24,1,2020,0,4.229892929714977,2020-01-24,0,2289.0679378542354,2.8290788341152067,2517.6147266668754,3005.56215991204
2020-01-24 11:00:00,11,24,4,24,1,2020,0,3.4500707238223285,2020-01-24,0,2315.574649949086,6.112994313671152,1876.2267294628641,2301.322032494986
2020-01-24 12:00:00,12,24,4,24,1,2020,0,5.398985378241928,2020-01-24,0,1950.4041752158716,5.737063049063948,1959.62824393903,2402.0028500145295
2020-01-24 13:00:00,13,24,4,24,1,2020,0,4.943867968632151,2020-01-24,0,2023.7868085749574,7.871277569212234,1586.9047325696267,1997.0827765664117
2020-01-24 14:00:00,14,24,4,24,1,2020,0,9.329439759227586,2020-01-24,0,1455.0418763120367,1.553683694265858,2550.6698287716617,1696.0461887385884
2020-01-24 15:00:00,15,24,4,24,1,2020,0,4.3067595721148875,2020-01-24,0,2224.276904075821,6.061422232532304,1960.714134162787,2083.223400902819
2020-01-24 16:00:00,16,24,4,24,1,2020,0,3.3939605758021307,2020-01-24,0,2387.3391889177615,2.2910044281003983,2548.1240946896864,2006.8511047725567
2020-01-24 17:00:00,17,24,4,24,1,2020,0,2.156146717879636,2020-01-24,0,2580.838541953959,0.1828324945945652,3091.9718716944467,2902.7882740266855
2020-01-24 18:00:00,18,24,4,24,1,2020,0,1.5993100350835685,2020-01-24,0,2811.174986371277,2.483592775196876,2644.8953090957607,3872.0990827566648
2020-01-24 19:00:00,19,24,4,24,1,2020,0,3.5171351345923965,2020-01-24,0,2414.3475179979973,-0.9540785206070708,3427.6769512061865,3785.036532227376
2020-01-24 20:00:00,20,24,4,24,1,2020,0,-1.107367596275958,2020-01-24,0,3340.4177679199006,-1.249343723846857,3398.525343840156,3277.380581366625
2020-01-24 21:00:00,21,24,4,24,1,2020,0,-0.5476692556104894,2020-01-24,0,3301.9787700940265,-0.8220894320498542,3277.4028500749055,3789.0966333503657
2020-01-24 22:00:00,22,24,4,24,1,2020,0,-5.906561799819867,2020-01-24,0,4392.07816761655,-4.342516755105436,3994.7498203086575,4141.397181656508
2020-01-24 23:00:00,23,24,4,24,1,2020,0,-2.3705814036238952,2020-01-24,0,3455.9716260979517,-1.8893343298206953,3294.154299273244,3514.9007563990804
2020-01-25 00:00:00,0,25,5,25,1,2020,1,-2.1238601786164537,2020-01-25,0,3141.12527525995,-3.8217020002784623,3696.8886998497846,3267.126026359601
2020-01-25 01:00:00,1,25,5,25,1,2020,1,-2.674626021729103,2020-01-25,0,3219.041449748196,-2.8059502257419577,3379.0912262127913,3793.543776800563
2020-01-25 02:00:00,2,25,5,25,1,2020,1,-7.591549032135893,2020-01-25,0,4453.102204910547,-0.3663048019775266,2871.4495174447998,3242.091888655992
2020-01-25 03:00:00,3,25,5,25,1,2020,1,-2.285625473336242,2020-01-25,0,3090.0784285447676,-2.9306292711909947,3373.9390060064984,2995.202462368818
2020-01-25 04:00:00,4,25,5,25,1,2020,1,0.31506739842618803,2020-01-25,0,2566.540800970478,0.46374053957563,2673.9652207929394,3453.1685198355553
2020-01-25 05:00:00,5,25,5,25,1,2020,1,-0.218051694463409,2020-01-25,0,2690.197107891679,-0.11680867561473587,2787.6132236918675,2212.1200333417673
2020-01-25 06:00:00,6,25,5,25,1,2020,1,-1.2297552258882956,2020-01-25,0,2995.5898425420073,3.1907695320071205,2304.8640237066606,2980.893825460741
2020-01-25 07:00:00,7,25,5,25,1,2020,1,1.8209224798187162,2020-01-25,0,2533.760048907103,5.429319126481452,2083.847528433407,2548.2768475565604
2020-01-25 08:00:00,8,25,5,25,1,2020,1,2.815914070850964,2020-01-25,0,2335.8975260231305,2.9107930102542046,2545.5137455332338,2226.2964879719184
2020-01-25 09:00:00,9,25,5,25,1,2020,1,6.0577219549735055,2020-01-25,0,1919.7388382853017,3.2109761478075463,2504.1462160017663,2576.1554803507825
2020-01-25 10:00:00,10,25,5,25,1,2020,1,4.1027285118165455,2020-01-25,0,2141.2627144171674,4.229892929714977,2289.0679378542354,2139.786006762678
2020-01-25 11:00:00,11,25,5,25,1,2020,1,9.585338033407611,2020-01-25,0,1360.264517817097,3.4500707238223285,2315.574649949086,2418.839318896994
2020-01-25 12:00:00,12,25,5,25,1,2020,1,6.3775003640621915,2020-01-25,0,1708.7823695509749,5.398985378241928,1950.4041752158716,1552.4745376395254
2020-01-25 13:00:00,13,25,5,25,1,2020,1,8.015848512513742,2020-01-25,0,1563.1857717863434,4.943867968632151,2023.7868085749574,2225.0427553961554
2020-01-25 14:00:00,14,25,5,25,1,2020,1,6.966260129035809,2020-01-25,0,1604.8727794100853,9.329439759227586,1455.0418763120367,1665.0346566323446
2020-01-25 15:00:00,15,25,5,25,1,2020,1,6.147216619572471,2020-01-25,0,1774.6329077249986,4.3067595721148875,2224.276904075821,2095.8315943248062
2020-01-25 16:00:00,16,25,5,25,1,2020,1,2.4408357793520175,2020-01-25,0,2495.149530113231,3.3939605758021307,2387.3391889177615,2036.350038811734
2020-01-25 17:00:00,17,25,5,25,1,2020,1,0.021961726683711547,2020-01-25,0,2897.269694743572,2.156146717879636,2580.838541953959,3070.219135023766
2020-01-25 18:00:00,18,25,5,25,1,2020,1,0.4004345230443642,2020-01-25,0,2882.228928489243,1.5993100350835685,2811.174986371277,3272.169401690981
2020-01-25 19:00:00,19,25,5,25,1,2020,1,-2.3642132229967316,2020-01-25,0,3520.0231008839664,3.5171351345923965,2414.3475179979973,3406.361067250189
2020-01-25 20:00:00,20,25,5,25,1,2020,1,-3.6568909052054246,2020-01-25,0,3828.598922713986,-1.107367596275958,3340.4177679199006,3158.158729881754
2020-01-25 21:00:00,21,25,5,25,1,2020,1,-1.3084327195155991,2020-01-25,0,3240.9352348881275,-0.5476692556104894,3301.9787700940265,3337.765651557216
2020-01-25 22:00:00,22,25,5,25,1,2020,1,-3.8388400775128355,2020-01-25,0,3781.154591352341,-5.906561799819867,4392.07816761655,4332.9997627546845
2020-01-25 23:00:00,23,25,5,25,1,2020,1,-3.0847236900261943,2020-01-25,0,3485.4258015922965,-2.3705814036238952,3455.9716260979517,3502.834471106391
2020-01-26 00:00:00,0,26,6,26,1,2020,1,-1.6006393168817195,2020-01-26,0,3140.9643303652283,-2.1238601786164537,3141.12527525995,4396.46841160755
2020-01-26 01:00:00,1,26,6,26,1,2020,1,-2.45214223477504,2020-01-26,0,3220.2483917887516,-2.674626021729103,3219.041449748196,3976.5058910288785
2020-01-26 02:00:00,2,26,6,26,1,2020,1,0.9842226729480514,2020-01-26,0,2406.526107315994,-7.591549032135893,4453.102204910547,3456.955119430315
2020-01-26 03:00:00,3,26,6,26,1,2020,1,-2.175878456006682,2020-01-26,0,3064.6508229514975,-2.285625473336242,3090.0784285447676,2904.530128333187
2020-01-26 04:00:00,4,26,6,26,1,2020,1,-0.6433481944888311,2020-01-26,0,2812.2819711755456,0.31506739842618803,2566.540800970478,2940.539904251708
2020-01-26 05:00:00,5,26,6,26,1,2020,1,1.158364351765131,2020-01-26,0,2464.8611606446175,-0.218051694463409,2690.197107891679,3184.665256851607
2020-01-26 06:00:00,6,26,6,26,1,2020,1,-0.022529914770910375,2020-01-26,0,2800.6125980577144,-1.2297552258882956,2995.5898425420073,2831.129712868602
2020-01-26 07:00:00,7,26,6,26,1,2020,1,3.3117193058781615,2020-01-26,0,2239.105096746726,1.8209224798187162,2533.760048907103,3097.8885408286455
2020-01-26 08:00:00,8,26,6,26,1,2020,1,3.7143555014427596,2020-01-26,0,2284.068279383951,2.815914070850964,2335.8975260231305,2068.986869362892
2020-01-26 09:00:00,9,26,6,26,1,2020,1,5.69742034329633,2020-01-26,0,1971.933321750872,6.0577219549735055,1919.7388382853017,2147.4156341951366
2020-01-26 10:00:00,10,26,6,26,1,2020,1,7.896059575659806,2020-01-26,0,1582.7428660982996,4.1027285118165455,2141.2627144171674,2472.8671305433577
2020-01-26 11:00:00,11,26,6,26,1,2020,1,3.3151120393205775,2020-01-26,0,2294.682476717919,9.585338033407611,1360.264517817097,1999.527885961327
2020-01-26 12:00:00,12,26,6,26,1,2020,1,6.320034139846544,2020-01-26,0,1746.3141363723769,6.3775003640621915,1708.7823695509749,1590.1714695808516
2020-01-26 13:00:00,13,26,6,26,1,2020,1,5.95555569671846,2020-01-26,0,1799.3503154516377,8.015848512513742,1563.1857717863434,2285.8545222532807
2020-01-26 14:00:00,14,26,6,26,1,2020,1,3.57863112423017,2020-01-26,0,2147.801605952486,6.966260129035809,1604.8727794100853,2722.1632491455885
2020-01-26 15:00:00,15,26,6,26,1,2020,1,4.39218668855675,2020-01-26,0,2069.254947407062,6.147216619572471,1774.6329077249986,2384.6328965186217
2020-01-26 16:00:00,16,26,6,26,1,2020,1,4.658686854122488,2020-01-26,0,2100.0330194470757,2.4408357793520175,2495.149530113231,2243.933208812086
2020-01-26 17:00:00,17,26,6,26,1,2020,1,2.868739105769553,2020-01-26,0,2331.303223391186,0.021961726683711547,2897.269694743572,2431.886307275932
2020-01-26 18:00:00,18,26,6,26,1,2020,1,4.125909669596078,2020-01-26,0,2241.065176562585,0.4004345230443642,2882.228928489243,2734.9039714045402
2020-01-26 19:00:00,19,26,6,26,1,2020,1,-2.0635516493846406,2020-01-26,0,3350.9240735496396,-2.3642132229967316,3520.0231008839664,2643.9389249088995
2020-01-26 20:00:00,20,26,6,26,1,2020,1,0.1541437298791517,2020-01-26,0,2884.022843503792,-3.6568909052054246,3828.598922713986,3451.369601251749
2020-01-26 21:00:00,21,26,6,26,1,2020,1,-1.1007231939373028,2020-01-26,0,3096.4240961666487,-1.3084327195155991,3240.9352348881275,3327.0095161510317
2020-01-26 22:00:00,22,26,6,26,1,2020,1,-4.868106038988307,2020-01-26,0,3977.373960950634,-3.8388400775128355,3781.154591352341,3870.1764143591276
2020-01-26 23:00:00,23,26,6,26,1,2020,1,-2.358866533212291,2020-01-26,0,3325.4796603488094,-3.0847236900261943,3485.4258015922965,4046.4557086995756
2020-01-27 00:00:00,0,27,0,27,1,2020,0,-6.8403846967847795,2020-01-27,0,4337.347741915824,-1.6006393168817195,3140.9643303652283,4485.385392244978
2020-01-27 01:00:00,1,27,0,27,1,2020,0,-5.330389133600239,2020-01-27,0,3974.737274627273,-2.45214223477504,3220.2483917887516,3653.7472094010323
2020-01-27 02:00:00,2,27,0,27,1,2020,0,-1.9675293302872952,2020-01-27,0,3209.43409917388,0.9842226729480514,2406.526107315994,4162.588291453648
2020-01-27 03:00:00,3,27,0,27,1,2020,0,-0.25982903948574054,2020-01-27,0,2788.4050860024568,-2.175878456006682,3064.6508229514975,3917.2021134566944
2020-01-27 04:00:00,4,27,0,27,1,2020,0,1.388408562798313,2020-01-27,0,2409.356219835161,-0.6433481944888311,2812.2819711755456,3988.901168028056
2020-01-27 05:00:00,5,27,0,27,1,2020,0,-0.263276048882474,2020-01-27,0,2827.3451610485217,1.158364351765131,2464.8611606446175,3115.9518032190927
2020-01-27 06:00:00,6,27,0,27,1,2020,0,-1.318913933942845,2020-01-27,0,3121.547842833241,-0.022529914770910375,2800.6125980577144,2517.775628886192
2020-01-27 07:00:00,7,27,0,27,1,2020,0,4.360322598120344,2020-01-27,0,2196.2036991389537,3.3117193058781615,2239.105096746726,2505.778119530818
2020-01-27 08:00:00,8,27,0,27,1,2020,0,5.6152239497857375,2020-01-27,0,2011.2070001771199,3.7143555014427596,2284.068279383951,2371.499618655952
2020-01-27 09:00:00,9,27,0,27,1,2020,0,4.803030546964338,2020-01-27,0,2191.9880660970366,5.69742034329633,1971.933321750872,2738.85652255694
2020-01-27 10:00:00,10,27,0,27,1,2020,0,5.491173736760471,2020-01-27,0,2079.309839135736,7.896059575659806,1582.7428660982996,1611.072326301153
2020-01-27 11:00:00,11,27,0,27,1,2020,0,6.4230153541496,2020-01-27,0,1907.296185931024,3.3151120393205775,2294.682476717919,1814.050808000365
2020-01-27 12:00:00,12,27,0,27,1,2020,0,4.783268841347107,2020-01-27,0,2109.063692569889,6.320034139846544,1746.3141363723769,2561.534008537446
2020-01-27 13:00:00,13,27,0,27,1,2020,0,6.891925881119143,2020-01-27,0,1767.021174164037,5.95555569671846,1799.3503154516377,2123.578808238536
2020-01-27 14:00:00,14,27,0,27,1,2020,0,8.566950666232877,2020-01-27,0,1624.7803346254382,3.57863112423017,2147.801605952486,2057.634603907826
2020-01-27 15:00:00,15,27,0,27,1,2020,0,8.613174685679002,2020-01-27,0,1529.630957285381,4.39218668855675,2069.254947407062,1945.1056933535767
2020-01-27 16:00:00,16,27,0,27,1,2020,0,4.007956269269312,2020-01-27,0,2247.3936207064808,4.658686854122488,2100.0330194470757,2456.5776369413975
2020-01-27 17:00:00,17,27,0,27,1,2020,0,0.40095324311642777,2020-01-27,0,2939.376839082403,2.868739105769553,2331.303223391186,2963.7971787068473
2020-01-27 18:00:00,18,27,0,27,1,2020,0,1.764635238553322,2020-01-27,0,2830.1923556262814,4.125909669596078,2241.065176562585,2764.867766527039
2020-01-27 19:00:00,19,27,0,27,1,2020,0,2.7637084934344216,2020-01-27,0,2696.9010811202893,-2.0635516493846406,3350.9240735496396,3219.8788710644817
2020-01-27 20:00:00,20,27,0,27,1,2020,0,-1.4338013162890477,2020-01-27,0,3409.800986105418,0.1541437298791517,2884.022843503792,3395.4392801114855
2020-01-27 21:00:00,21,27,0,27,1,2020,0,-4.089316899817927,2020-01-27,0,3955.9936422669875,-1.1007231939373028,3096.4240961666487,4368.509934235826
2020-01-27 22:00:00,22,27,0,27,1,2020,0,-1.8350849808587595,2020-01-27,0,3409.7165911508578,-4.868106038988307,3977.373960950634,4197.087351934197
2020-01-27 23:00:00,23,27,0,27,1,2020,0,-1.7725382502524687,2020-01-27,0,3315.3113999564716,-2.358866533212291,3325.4796603488094,4010.5101989817695
2020-01-28 00:00:00,0,28,1,28,1,2020,0,-6.80012947435392,2020-01-28,0,4395.382196819313,-6.8403846967847795,4337.347741915824,3386.36672857115
2020-01-28 01:00:00,1,28,1,28,1,2020,0,-8.243092500036429,2020-01-28,0,4708.090956744982,-5.330389133600239,3974.737274627273,4147.359453776953
2020-01-28 02:00:00,2,28,1,28,1,2020,0,-5.801314562417181,2020-01-28,0,4028.738327881564,-1.9675293302872952,3209.43409917388,4876.702613267175
2020-01-28 03:00:00,3,28,1,28,1,2020,0,-1.499008144983192,2020-01-28,0,3082.96662254242,-0.25982903948574054,2788.4050860024568,3363.27953381498
2020-01-28 04:00:00,4,28,1,28,1,2020,0,0.42075158951941805,2020-01-28,0,2653.0125329109414,1.388408562798313,2409.356219835161,3380.295806865521
2020-01-28 05:00:00,5,28,1,28,1,2020,0,0.3433149132482346,2020-01-28,0,2711.746357328981,-0.263276048882474,2827.3451610485217,3691.809520127092
2020-01-28 06:00:00,6,28,1,28,1,2020,0,0.4937531374621036,2020-01-28,0,2841.4414112492245,-1.318913933942845,3121.547842833241,2889.251645732712
2020-01-28 07:00:00,7,28,1,28,1,2020,0,5.657424807116949,2020-01-28,0,2073.607151405599,4.360322598120344,2196.2036991389537,2233.5479598097595
2020-01-28 08:00:00,8,28,1,28,1,2020,0,6.281768072872346,2020-01-28,0,1993.8064902587914,5.6152239497857375,2011.2070001771199,2347.756126140271
2020-01-28 09:00:00,9,28,1,28,1,2020,0,4.566666456814048,2020-01-28,0,2242.3727561711694,4.803030546964338,2191.9880660970366,2491.168085700887
2020-01-28 10:00:00,10,28,1,28,1,2020,0,8.678576075388628,2020-01-28,0,1766.5439918823968,5.491173736760471,2079.309839135736,2941.8064481530664
2020-01-28 11:00:00,11,28,1,28,1,2020,0,10.358943875332045,2020-01-28,0,1372.7095080004904,6.4230153541496,1907.296185931024,1886.474453297016
2020-01-28 12:00:00,12,28,1,28,1,2020,0,11.353377639540719,2020-01-28,0,1316.253581417026,4.783268841347107,2109.063692569889,1756.0486879633643
2020-01-28 13:00:00,13,28,1,28,1,2020,0,6.67406802344794,2020-01-28,0,1829.553744648902,6.891925881119143,1767.021174164037,1883.6577477982476
2020-01-28 14:00:00,14,28,1,28,1,2020,0,6.982287435329393,2020-01-28,0,1779.5797238476628,8.566950666232877,1624.7803346254382,2007.9121429691409
2020-01-28 15:00:00,15,28,1,28,1,2020,0,5.715410566607659,2020-01-28,0,2001.201723054792,8.613174685679002,1529.630957285381,2221.253604326016
2020-01-28 16:00:00,16,28,1,28,1,2020,0,4.653249833750962,2020-01-28,0,2339.566659785959,4.007956269269312,2247.3936207064808,1937.937804359562
